item_name,state,latest_price,price_change,highest_price,lowest_price,item_group
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Pulau Pinang,17.00347126,0.233209834,19.16725,15.38032911,1
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Sabah,11.02572519,-0.18898098,13.38392,8.574468085,1
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Sarawak,11.76777778,-0.111111111,17.912,9.99,1
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Selangor,18.80689446,0.042434959,20.97373737,17.02026496,1
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),Terengganu,15.67730769,0.408966346,20.03125,14.65980392,1
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),W.P. Kuala Lumpur,22.41801496,-0.193575702,24.23961744,19.70102097,1
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),W.P. Labuan,14.9,1.2,14.9,10.31395349,1
IKAN MABUNG (ANTARA 6 HINGGA 10 EKOR SEKILOGRAM),W.P. Putrajaya,18.83727941,-0.005026961,20.77844444,17.40573913,1
IKAN PARI (KEPINGAN),Johor,29.76805041,-0.076116306,29.92028302,26.56618877,1
IKAN PARI (KEPINGAN),Kedah,30.73065041,-0.231984214,31.31813364,28.93905707,1
IKAN PARI (KEPINGAN),Kelantan,26.81249603,-0.361221123,27.53493827,21.24176166,1
IKAN PARI (KEPINGAN),Melaka,31.74059041,0.270800618,31.74059041,28.28083333,1
IKAN PARI (KEPINGAN),Negeri Sembilan,29.27327586,0.237237009,29.27327586,26.66606509,1
IKAN PARI (KEPINGAN),Pahang,29.35098338,0.017112961,29.73113764,24.16228407,1
IKAN PARI (KEPINGAN),Perak,31.41052257,0.077252587,31.41052257,26.61145114,1
IKAN PARI (KEPINGAN),Perlis,29.69588235,-0.286433824,32.58974359,26.16622222,1
IKAN PARI (KEPINGAN),Pulau Pinang,34.26585127,-0.168747833,35.40537655,32.0248228,1
IKAN PARI (KEPINGAN),Sabah,11.22849515,0.116595639,11.4141691,9.66580292,1
IKAN PARI (KEPINGAN),Sarawak,21.22181924,-0.099379115,22.12088083,19.48308725,1
IKAN PARI (KEPINGAN),Selangor,33.20296769,0.029355347,33.80487952,29.46639286,1
IKAN PARI (KEPINGAN),Terengganu,27.0475766,0.514186028,27.0475766,22.40077551,1
IKAN PARI (KEPINGAN),W.P. Kuala Lumpur,37.06354772,-0.008976311,37.50700412,33.6108711,1
IKAN PARI (KEPINGAN),W.P. Labuan,12.89925926,0.076071937,14.79117647,11.45490196,1
IKAN PARI (KEPINGAN),W.P. Putrajaya,35.9030597,1.114264893,35.9030597,30.04568807,1
IKAN SELAR PELATA,Johor,15.43946838,0.476421048,20.25434988,13.45727842,1
IKAN SELAR PELATA,Kedah,14.28665421,-0.101987858,19.9121466,13.633286,1
IKAN SELAR PELATA,Kelantan,16.57212099,0.298552021,21.62907149,15.11159453,1
IKAN SELAR PELATA,Melaka,16.38515892,0.494386393,20.75224377,14.59756824,1
IKAN SELAR PELATA,Negeri Sembilan,16.00817308,0.188350498,20.79475066,14.84370184,1
IKAN SELAR PELATA,Pahang,17.05104549,0.527733502,21.93996013,14.61233577,1
IKAN SELAR PELATA,Perak,15.73366099,0.034011095,20.53334443,15.36064883,1
IKAN SELAR PELATA,Perlis,14.0425,0.098323171,18.59189189,10,1
IKAN SELAR PELATA,Pulau Pinang,15.57295798,-0.044223937,19.01579872,15.57295798,1
IKAN SELAR PELATA,Sabah,12.40733846,0.112117507,14.09308824,11.2581128,1
IKAN SELAR PELATA,Sarawak,15.59703279,-0.520574516,18.08383178,15.26060403,1
IKAN SELAR PELATA,Selangor,18.28332921,0.288002297,21.97566392,16.94968714,1
IKAN SELAR PELATA,Terengganu,15.38132901,0.274688228,19.81469231,14.0971831,1
IKAN SELAR PELATA,W.P. Kuala Lumpur,20.63291104,0.199873091,24.45040051,19.52011996,1
IKAN SELAR PELATA,W.P. Labuan,15.28717277,-0.099828247,17.74666667,14.20333333,1
IKAN SELAR PELATA,W.P. Putrajaya,18.75543011,0.458328261,23.16781421,17.83877358,1
IKAN SELAYANG OR SARDIN,Johor,11.36823381,0.57741281,12.75795559,10.21340819,1
IKAN SELAYANG OR SARDIN,Kedah,12.50681953,0.340891949,13.73411945,11.82503563,1
IKAN SELAYANG OR SARDIN,Kelantan,10.67269355,0.850509078,11.86004386,8.971675393,1
IKAN SELAYANG OR SARDIN,Melaka,10.77732824,0.429189546,12.33876777,9.827287066,1
IKAN SELAYANG OR SARDIN,Negeri Sembilan,12.02444712,0.443972024,14.5991716,11.13650307,1
IKAN SELAYANG OR SARDIN,Pahang,13.46047096,1.00322577,14.58240789,11.45401942,1
IKAN SELAYANG OR SARDIN,Perak,11.59282821,0.481640949,12.87750297,10.62954631,1
IKAN SELAYANG OR SARDIN,Perlis,12.57389831,0.274119884,13.65053659,12.02565854,1
IKAN SELAYANG OR SARDIN,Pulau Pinang,12.65798347,0.293396497,13.97155039,12.07119048,1
IKAN SELAYANG OR SARDIN,Sabah,9.876236811,0.112324288,10.93023486,8.06219591,1
IKAN SELAYANG OR SARDIN,Sarawak,10.20150895,0.070529757,10.51511041,9.349335347,1
IKAN SELAYANG OR SARDIN,Selangor,14.03732901,0.370295713,15.19578487,13.26785146,1
IKAN SELAYANG OR SARDIN,Terengganu,11.97096545,0.875953517,13.52311075,10.21905841,1
IKAN SELAYANG OR SARDIN,W.P. Kuala Lumpur,14.82433455,0.153499599,16.32305925,14.19863284,1
IKAN SELAYANG OR SARDIN,W.P. Labuan,10.59565217,0.564281311,11.82033898,9.0375,1
IKAN SELAYANG OR SARDIN,W.P. Putrajaya,15.30894444,0.489954678,16.34508197,13.84112821,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Johor,18.36523842,0.535389021,22.70898782,15.67827662,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Kedah,18.82719416,0.518809284,22.40211538,17.33938424,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Kelantan,18.11728324,0.495897154,21.48087479,16.08534363,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Melaka,18.91615646,0.371405569,21.35724252,16.75158537,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Negeri Sembilan,17.78167756,0.556243035,21.37550943,14.93314815,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Pahang,18.87948782,0.644573047,22.76723005,16.09196154,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Perak,17.91954812,0.3818159,21.07341735,16.57634677,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Perlis,17.57197309,0.370167963,22.04304833,15.95817797,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Pulau Pinang,19.69411458,0.16264008,22.46409524,18.93086,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Sabah,22.10443333,0.305660723,23.21576613,21.49311189,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Sarawak,23.22317744,-0.046011279,25.12281119,21.42980341,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Selangor,20.78212808,0.33643025,22.8960554,18.98078677,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),Terengganu,19.48835651,0.552501653,22.78356322,17.14017518,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),W.P. Kuala Lumpur,22.04040113,0.281835517,25.43399209,20.32204724,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),W.P. Labuan,25.99,0,25.99,21.73225806,1
IKAN SIAKAP (ANTARA 2 HINGGA 4 EKOR SEKILOGRAM),W.P. Putrajaya,22.56866142,0.105465162,26.90156863,21.39432836,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Johor,34.92775044,0.01635376,37.57274463,33.82196388,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Kedah,32.25763359,-0.758087968,35.92585185,31.39455782,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Kelantan,36.59807692,0.404853809,38.38951456,35.45592334,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Melaka,32.58021505,-0.516104594,37.34463768,31.39829268,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Negeri Sembilan,35.5017037,-0.276946656,41.6172,35.5017037,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Pahang,32.79153846,-1.450992133,39.86467532,32.79153846,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Perak,33.3362614,-0.388071392,36.78756757,31.54418317,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Perlis,35.5,2.5,50,28.4,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Pulau Pinang,33.19315068,-0.402924658,39.74928571,28.56825581,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Sabah,22.74478261,0.19690169,27.43653846,22.35097923,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Sarawak,27.09016598,-0.333216505,30.29484848,26.83680672,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Selangor,37.1013388,-0.268922589,40.59571823,36.44001718,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Terengganu,38.70470588,0.613565062,41.12694444,36.71785714,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),W.P. Kuala Lumpur,40.75310427,0.100361016,41.95242634,38.546,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),W.P. Labuan,25.14285714,0.266589862,28,22.24255319,1
IKAN TENGGIRI BATANG (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),W.P. Putrajaya,40.08114754,-0.634160743,44.25486957,39.37263158,1
IKAN TENGGIRI BATANG (KEPINGAN),Johor,47.80225847,0.691623672,51.25209091,44.83721905,1
IKAN TENGGIRI BATANG (KEPINGAN),Kedah,42.98865979,0.203639107,45.63702479,42.25250608,1
IKAN TENGGIRI BATANG (KEPINGAN),Kelantan,40.06018088,0.515297622,42.07230769,37.75946164,1
IKAN TENGGIRI BATANG (KEPINGAN),Melaka,44.99469136,-0.650457351,49.4169697,43.61888889,1
IKAN TENGGIRI BATANG (KEPINGAN),Negeri Sembilan,45.21066667,-0.126980856,51.08339806,45.21066667,1
IKAN TENGGIRI BATANG (KEPINGAN),Pahang,45.0850319,0.24699832,47.59553417,41.66060762,1
IKAN TENGGIRI BATANG (KEPINGAN),Perak,47.23070857,-0.148263834,50.61841642,45.46183318,1
IKAN TENGGIRI BATANG (KEPINGAN),Perlis,47.03821429,0.064561688,54.50909091,42.93615385,1
IKAN TENGGIRI BATANG (KEPINGAN),Pulau Pinang,49.4010245,0.133770905,52.42208075,45.26579787,1
IKAN TENGGIRI BATANG (KEPINGAN),Sabah,30.13095694,0.466350264,32.2105298,27.98559091,1
IKAN TENGGIRI BATANG (KEPINGAN),Sarawak,37.67476454,-0.246290568,38.67814286,33.32353293,1
IKAN TENGGIRI BATANG (KEPINGAN),Selangor,47.75488437,0.241210977,50.18663786,45.73739625,1
IKAN TENGGIRI BATANG (KEPINGAN),Terengganu,40.90128676,0.053488393,42.72338462,39.42382743,1
IKAN TENGGIRI BATANG (KEPINGAN),W.P. Kuala Lumpur,56.8145507,0.149886956,59.33186567,51.65766317,1
IKAN TENGGIRI BATANG (KEPINGAN),W.P. Labuan,27.96322581,-0.58120761,36.9,20,1
IKAN TENGGIRI BATANG (KEPINGAN),W.P. Putrajaya,47.50567961,0.040724421,53.11465347,47.14855,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Johor,16.04136674,0.042591037,16.35099719,13.77230888,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Kedah,15.12514507,-0.294335863,15.75289888,13.32292096,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Kelantan,15.42700781,0.1016532,15.85712946,13.38930178,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Melaka,15.13410359,0.070073532,16.053375,13.65765517,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Negeri Sembilan,15.93634615,-0.006790427,16.68311538,13.87812069,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Pahang,16.61850625,0.043755347,16.95763984,13.57740135,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Perak,16.59929967,0.080314928,16.77402658,13.98673486,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Perlis,14.33511905,-0.120471726,15.3585567,13.52910828,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Pulau Pinang,16.58171429,-0.002306122,16.79630542,14.32566957,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Sabah,17.28441379,0.28679754,18.50872727,15.17365854,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Sarawak,17.57925837,0.222836814,18.06415595,16.20753846,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Selangor,16.62805444,0.034611689,16.94682229,14.28955199,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),Terengganu,16.08893271,-0.013133368,16.43996319,13.80388551,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Kuala Lumpur,19.04988215,0.108457439,19.04988215,15.13394237,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Labuan,16.9,-0.5,17.9,14.23333333,1
IKAN TILAPIA MERAH (ANTARA 2 HINGGA 5 EKOR SEKILOGRAM),W.P. Putrajaya,17.69062176,-0.06283829,18.12412121,15.0308209,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Johor,12.61955102,0.519968073,13.52316952,11.57961487,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Kedah,14.62523605,0.107281049,14.62523605,13.00758724,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Kelantan,12.48118299,0.508865491,12.67769171,11.23905967,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Melaka,12.38122744,0.350804691,14.11951923,11.67961806,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Negeri Sembilan,13.31567282,0.482951354,14.35522353,12.19345216,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Pahang,14.13957885,0.697802493,15.05125885,12.74132156,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Perak,14.24568282,0.27241747,14.7513254,13.63511335,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Perlis,12.58172131,0.01909595,13.76900474,12.05595855,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Pulau Pinang,14.25808743,0.181319683,14.3609588,13.17440945,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Sabah,10.27479491,0.170359348,12.05117453,9.934076212,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Sarawak,13.8209058,-0.005230187,14.49248509,12.90157895,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Selangor,14.5195636,0.311949431,15.18978648,13.29662301,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),Terengganu,13.98806678,0.469778946,14.17737564,12.45836592,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),W.P. Kuala Lumpur,15.50322908,0.219837523,16.16556508,14.24135593,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),W.P. Labuan,10.9125,-0.132858911,11.852,10.05955556,1
IKAN TONGKOL OR AYA OR KAYU HITAM (ANTARA 1 HINGGA 2 EKOR SEKILOGRAM),W.P. Putrajaya,15.84350649,0.064392998,16.91435028,15.1336,1
JAMBU BATU BERBIJI,Johor,7.253782639,0.046947403,7.253782639,6.016052174,1
JAMBU BATU BERBIJI,Kedah,7.188495575,0.066776523,7.370866667,6.366374269,1
JAMBU BATU BERBIJI,Kelantan,6.388612903,0.108352429,6.388612903,5.523080357,1
JAMBU BATU BERBIJI,Melaka,4.916371681,0.027512764,5.635505618,4.115833333,1
JAMBU BATU BERBIJI,Negeri Sembilan,5.804782609,0.130138829,5.842169312,4.515799087,1
JAMBU BATU BERBIJI,Pahang,6.613452855,0.10787092,6.613452855,5.060389972,1
JAMBU BATU BERBIJI,Perak,6.825165468,0.066573489,6.825165468,5.773104238,1
JAMBU BATU BERBIJI,Perlis,7.286315789,-0.038439327,7.570684932,5.975,1
JAMBU BATU BERBIJI,Pulau Pinang,7.363826667,0.09828399,7.363826667,6.198119658,1
JAMBU BATU BERBIJI,Sabah,7.86683053,0.030023452,7.86683053,6.654101058,1
JAMBU BATU BERBIJI,Sarawak,9.472936937,-0.121814242,9.716565421,8.116582569,1
JAMBU BATU BERBIJI,Selangor,7.202057357,0.076487394,7.202057357,5.771428571,1
JAMBU BATU BERBIJI,Terengganu,6.715935614,0.189344925,6.715935614,5.666561265,1
JAMBU BATU BERBIJI,W.P. Kuala Lumpur,7.567133956,0.146759606,7.628040698,6.508226496,1
JAMBU BATU BERBIJI,W.P. Labuan,8.285576923,-0.012560376,8.564341085,7.245454545,1
JAMBU BATU BERBIJI,W.P. Putrajaya,8.10915,0.195421774,8.305483871,6.89116129,1
JAMBU BATU TANPA BIJI,Johor,12.10648536,1.160637636,12.10648536,8.240131579,1
JAMBU BATU TANPA BIJI,Kedah,8.282641509,-0.374618212,10.05824176,7.868461538,1
JAMBU BATU TANPA BIJI,Kelantan,10.02010651,0.710875583,10.02010651,7.82375,1
JAMBU BATU TANPA BIJI,Melaka,10.53725,0.549021825,11.14384615,7.870172414,1
JAMBU BATU TANPA BIJI,Negeri Sembilan,10.37642857,0.588041872,10.37642857,8.3329,1
JAMBU BATU TANPA BIJI,Pahang,10.83470339,0.811082851,10.83470339,8.183530281,1
JAMBU BATU TANPA BIJI,Perak,9.125841584,-0.019835965,9.397249191,7.94492268,1
JAMBU BATU TANPA BIJI,Perlis,11.63636364,0.89171123,11.63636364,7.9384375,1
JAMBU BATU TANPA BIJI,Pulau Pinang,9.690512195,0.333225843,9.690512195,7.624297945,1
JAMBU BATU TANPA BIJI,Sabah,10.02159091,-0.33881993,10.96787879,7.657419355,1
JAMBU BATU TANPA BIJI,Sarawak,11.50517241,0.717009284,12.30663265,8.8003,1
JAMBU BATU TANPA BIJI,Selangor,10.8486911,0.434689883,10.8486911,8.589765625,1
JAMBU BATU TANPA BIJI,Terengganu,9.901287879,0.231333595,9.988746667,8.236144578,1
JAMBU BATU TANPA BIJI,W.P. Kuala Lumpur,12.28219417,0.754757957,12.28219417,9.402833828,1
JAMBU BATU TANPA BIJI,W.P. Labuan,9.9,0,12,8.9,1
JAMBU BATU TANPA BIJI,W.P. Putrajaya,10.97403226,0.416607038,11.33698718,8.228928571,1
KACANG BENDI,Johor,7.212121673,0.39588458,13.29253357,6.088668654,1
KACANG BENDI,Kedah,6.774724302,-0.078894513,12.40883234,6.774724302,1
KACANG BENDI,Kelantan,10.01041971,-0.324619269,14.35043177,8.163604214,1
KACANG BENDI,Melaka,6.944143167,0.291659436,12.00256545,5.988443396,1
KACANG BENDI,Negeri Sembilan,7.217476636,0.267965122,12.85351064,6.56210596,1
KACANG BENDI,Pahang,7.332616593,0.419987004,14.71733735,6.492642586,1
KACANG BENDI,Perak,6.962582685,0.055661027,13.33811175,6.85126063,1
KACANG BENDI,Perlis,7.77480226,0.003767409,12.59518116,7.767267442,1
KACANG BENDI,Pulau Pinang,7.612737493,-0.038648515,13.96163825,7.519507846,1
KACANG BENDI,Sabah,7.990420168,-0.274088733,8.929764331,6.884758427,1
KACANG BENDI,Sarawak,7.763739627,-0.39644258,10.89019269,6.261425703,1
KACANG BENDI,Selangor,7.504426788,0.25050035,13.43286129,7.003426087,1
KACANG BENDI,Terengganu,9.557040816,-0.192248823,16.00685957,8.161847361,1
KACANG BENDI,W.P. Kuala Lumpur,8.631706707,0.657045444,14.64148036,7.094714467,1
KACANG BENDI,W.P. Labuan,7.781862348,-0.5967284,10.04509804,6.784269663,1
KACANG BENDI,W.P. Putrajaya,8.844444444,0.089256854,14.213,8.112568306,1
KACANG BOTOL,Johor,14.11580682,-1.236294988,16.58839679,9.491232465,1
KACANG BOTOL,Kedah,16.70156463,-0.071845424,16.84525547,11.01049133,1
KACANG BOTOL,Kelantan,19.26561866,-2.287393372,23.84040541,13.91127742,1
KACANG BOTOL,Melaka,13.23287234,-0.822978723,14.87882979,9.631716738,1
KACANG BOTOL,Negeri Sembilan,14.51404011,-0.804866064,16.12377224,9.026983471,1
KACANG BOTOL,Pahang,17.06713287,-1.542555062,20.15224299,8.680305419,1
KACANG BOTOL,Perak,16.37003058,-1.110412517,18.59085561,8.715190751,1
KACANG BOTOL,Perlis,17.85411765,0.139180036,19.6030303,12.71333333,1
KACANG BOTOL,Pulau Pinang,16.33390411,0.32698104,16.33390411,10.98678971,1
KACANG BOTOL,Sabah,9.691645857,0.167634426,9.92136646,7.674523037,1
KACANG BOTOL,Sarawak,14.3578046,0.289798253,15.1853629,11.61332967,1
KACANG BOTOL,Selangor,18.22845671,-1.21311722,20.65469115,7.77266055,1
KACANG BOTOL,Terengganu,21.68489547,-2.659447939,27.00379135,13.46180735,1
KACANG BOTOL,W.P. Kuala Lumpur,19.86589053,-0.997553177,21.86099688,8.676309112,1
KACANG BOTOL,W.P. Labuan,11.78360656,1.035046522,12.32312925,8.45625,1
KACANG BOTOL,W.P. Putrajaya,20.13102564,-1.930672746,23.99237113,10.31481928,1
KACANG BUNCIS,Johor,9.567423438,-1.114615761,16.26629673,9.142287308,1
KACANG BUNCIS,Kedah,9.947168331,-1.226974494,15.48782569,9.947168331,1
KACANG BUNCIS,Kelantan,9.803174342,-1.255330007,15.92411876,9.373121186,1
KACANG BUNCIS,Melaka,10.04814655,-1.202842824,16.44440964,9.28653527,1
KACANG BUNCIS,Negeri Sembilan,9.718005148,-0.990731114,15.81312076,9.012631579,1
KACANG BUNCIS,Pahang,9.714228188,-1.291413222,16.09664779,8.566214321,1
KACANG BUNCIS,Perak,9.265468075,-1.296246423,15.57156395,8.905877193,1
KACANG BUNCIS,Perlis,11.454,-0.737935897,14.70309434,10.27944134,1
KACANG BUNCIS,Pulau Pinang,10.16751087,-1.02905843,16.05924889,9.71056266,1
KACANG BUNCIS,Sabah,8.211527541,-0.218576029,8.648679599,7.37205899,1
KACANG BUNCIS,Sarawak,12.19348055,-0.759233698,14.10840272,10.69125735,1
KACANG BUNCIS,Selangor,10.80532705,-0.90319765,16.21335138,9.847010753,1
KACANG BUNCIS,Terengganu,10.73549317,-1.057920081,16.37591486,9.790098485,1
KACANG BUNCIS,W.P. Kuala Lumpur,11.28595427,-0.795778545,16.1760834,9.954316506,1
KACANG BUNCIS,W.P. Labuan,8.164173228,-0.706829642,9.981595092,7.588505747,1
KACANG BUNCIS,W.P. Putrajaya,12.3425,-0.623032297,16.6062585,11.09590909,1
KACANG DAL (AUSTRALIA),Johor,5.563380577,0.056432697,5.563380577,4.478750844,1
KACANG DAL (AUSTRALIA),Kedah,4.673010033,0.044840596,5.165364807,4.097493062,1
KACANG DAL (AUSTRALIA),Kelantan,5.574535849,0.013819649,5.698128162,4.566537664,1
KACANG DAL (AUSTRALIA),Melaka,5.079118943,-0.005028629,5.287085954,4.372916667,1
KACANG DAL (AUSTRALIA),Negeri Sembilan,5.626997126,0.01468661,5.643285917,4.497328042,1
KACANG DAL (AUSTRALIA),Pahang,5.811671576,-0.011249695,5.834170965,4.568281092,1
KACANG DAL (AUSTRALIA),Perak,5.388590604,-0.021716567,5.466926407,4.489806181,1
KACANG DAL (AUSTRALIA),Perlis,5.016997319,-0.040360199,5.10679803,3.569249395,1
KACANG DAL (AUSTRALIA),Pulau Pinang,5.209960128,-0.009241216,5.305275708,4.378979779,1
KACANG DAL (AUSTRALIA),Sabah,8.256988906,0.363494453,8.256988906,5.589296875,1
KACANG DAL (AUSTRALIA),Sarawak,5.603122407,0.005229004,5.895729443,4.669354839,1
KACANG DAL (AUSTRALIA),Selangor,6.199973244,0.009431823,6.203192284,5.358526316,1
KACANG DAL (AUSTRALIA),Terengganu,5.593021236,0.014202491,5.774601942,4.581475584,1
KACANG DAL (AUSTRALIA),W.P. Kuala Lumpur,6.927154062,-0.06067757,7.048509202,5.531586441,1
KACANG DAL (AUSTRALIA),W.P. Labuan,7.759550562,-0.027121271,7.84686747,5.0846875,1
KACANG DAL (AUSTRALIA),W.P. Putrajaya,6.862847222,-0.010828297,7.026710526,4.828468468,1
KACANG HIJAU (IMPORT),Johor,8.18611816,-0.123858049,8.534994737,8.181075697,1
KACANG HIJAU (IMPORT),Kedah,7.532766136,-0.032664551,8.235836488,7.532766136,1
KACANG HIJAU (IMPORT),Kelantan,8.751190073,0.034201484,8.961492016,8.543510896,1
KACANG HIJAU (IMPORT),Melaka,7.929195652,-0.031978374,8.44123431,7.929195652,1
KACANG HIJAU (IMPORT),Negeri Sembilan,8.410108696,-0.055970242,8.729769697,7.987432796,1
KACANG HIJAU (IMPORT),Pahang,8.240682249,0.021119548,8.400538847,8.003338473,1
KACANG HIJAU (IMPORT),Perak,8.642535885,-0.030122842,8.845098253,7.892615681,1
KACANG HIJAU (IMPORT),Perlis,8.70426799,0.032370764,8.70426799,7.274281768,1
KACANG HIJAU (IMPORT),Pulau Pinang,8.543795573,-0.00378951,8.785339367,8.144656665,1
KACANG HIJAU (IMPORT),Sabah,8.216256737,-0.011120186,8.7148,8.020393519,1
KACANG HIJAU (IMPORT),Sarawak,8.034420031,-0.021325597,8.27976558,8.034420031,1
KACANG HIJAU (IMPORT),Selangor,9.322906437,-0.05704033,9.436987097,8.625983344,1
