date,state,price,is_anomaly
2022-01,Sarawak,5.353672316384181,0
2022-02,Sarawak,5.440578125,0
2022-03,Sarawak,5.608615049073065,0
2022-04,Sarawak,5.223212121212121,0
2022-05,Sarawak,4.810714285714287,0
2022-06,Sarawak,4.859441707717571,0
2022-07,Sarawak,4.93681592039801,0
2022-08,Sarawak,4.788480429777437,0
2022-09,Sarawak,4.80814598540146,0
2022-10,Sarawak,4.793414872798435,0
2022-11,Sarawak,4.995481410867493,0
2022-12,Sarawak,4.925927180355632,0
2023-01,Sarawak,4.976381578947368,0
2023-02,Sarawak,5.142040816326531,0
2023-03,Sarawak,5.321306913996627,0
2023-04,Sarawak,4.689261133603239,0
2023-05,Sarawak,4.590558419243986,0
2023-06,Sarawak,4.554737598849748,0
2023-07,Sarawak,4.485995189416717,0
2023-08,Sarawak,4.44934667451442,0
2023-09,Sarawak,4.506640735502121,0
2023-10,Sarawak,4.392153038259565,0
2023-11,Sarawak,4.4301153504880215,0
2023-12,Sarawak,4.748,0
2024-01,Sarawak,5.045086705202312,0
2024-02,Sarawak,5.314103535353536,0
2024-03,Sarawak,6.110434243176179,1
2024-04,Sarawak,5.507001338688086,0
2024-05,Sarawak,6.904915824915825,1
2024-06,Sarawak,6.376393034825871,1
2024-07,Sarawak,5.98749342681858,0
